ID,site,date,month,season,temp,latitude,longitude,species,SL ,FL,TL,weight_tot,Gutted_weight,lipids,Fult_K,FG_ww,HGC_ww,gut_full,GSI,phylum,spp,perc_composition
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Rhodophyta,Corallinales,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Rhodophyta,Gracilariales,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Rhodophyta,Red Tube,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Chlorophyta,Ulvales,3
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Chlorophyta,Bryopsidales,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Chlorophyta,Cladophorales,0.6
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Ochrophyta,Laminariales,41
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Ochrophyta,Fucales,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Ochrophyta,Sphacelariales,44
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Ochrophyta,Ectocarpales,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Ochrophyta,Fine Brown aglae,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Porifera,Sponge,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Cnidaria,Hydroid Colony,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Bryozoa,Soft Bryozoan,0
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Arthropoda,crustacean,7
s30103hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,180,210,230,119,112.8,0,0.98,1.12,5.08,2,5.21,Arthropoda,Amphipoda,0.2
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Giganitales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Ceramiales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Balliales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Gelidiales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Halymeniales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Rhodymeniales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Corallinales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Gracilariales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Rhodophyta,Red Tube,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Chlorophyta,Ulvales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Chlorophyta,Bryopsidales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Chlorophyta,Cladophorales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Ochrophyta,Laminariales,73
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Ochrophyta,Fucales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Ochrophyta,Sphacelariales,27
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Ochrophyta,Ectocarpales,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Ochrophyta,Fine Brown aglae,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Porifera,Sponge,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Cnidaria,Hydroid Colony,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Bryozoa,Soft Bryozoan,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Arthropoda,crustacean,0
s30104hc,Bicheno,12/3/2022,Mar,Aut,18,41.8707,148.3079,Olisthops cyanomelas,275,296,320,381,365.09,0,1.16,2.91,13,2,4.18,Arthropoda,Amphipoda,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Giganitales,31
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Ceramiales,64
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Balliales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Gelidiales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Halymeniales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Rhodymeniales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Corallinales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Gracilariales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Rhodophyta,Red Tube,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Chlorophyta,Ulvales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Chlorophyta,Bryopsidales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Chlorophyta,Cladophorales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Ochrophyta,Laminariales,25
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Ochrophyta,Fucales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Ochrophyta,Sphacelariales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Ochrophyta,Ectocarpales,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Ochrophyta,Fine Brown aglae,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Porifera,Sponge,0.6
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Cnidaria,Hydroid Colony,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Bryozoa,Soft Bryozoan,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Arthropoda,crustacean,0
s20101,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,400,448,468,1630,1456,1,1.59,46,128,3,10.67,Arthropoda,Amphipoda,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Giganitales,5
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Ceramiales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Balliales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Gelidiales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Halymeniales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Rhodymeniales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Corallinales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Gracilariales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Rhodophyta,Red Tube,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Chlorophyta,Ulvales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Chlorophyta,Bryopsidales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Chlorophyta,Cladophorales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Ochrophyta,Laminariales,92
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Ochrophyta,Fucales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Ochrophyta,Sphacelariales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Ochrophyta,Ectocarpales,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Ochrophyta,Fine Brown aglae,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Porifera,Sponge,5
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Cnidaria,Hydroid Colony,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Bryozoa,Soft Bryozoan,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Arthropoda,crustacean,0
s20102,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,460,510,540,3186,2595,0,2.02,84,507,6,18.55,Arthropoda,Amphipoda,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Giganitales,2
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Ceramiales,47
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Balliales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Gelidiales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Halymeniales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Rhodymeniales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Corallinales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Gracilariales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Rhodophyta,Red Tube,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Chlorophyta,Ulvales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Chlorophyta,Bryopsidales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Chlorophyta,Cladophorales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Ochrophyta,Laminariales,2
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Ochrophyta,Fucales,22
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Ochrophyta,Sphacelariales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Ochrophyta,Ectocarpales,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Ochrophyta,Fine Brown aglae,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Porifera,Sponge,27
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Cnidaria,Hydroid Colony,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Bryozoa,Soft Bryozoan,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Arthropoda,crustacean,0
s20103,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,415,465,490,1790,1571,0,1.52,46,173,3,12.23,Arthropoda,Amphipoda,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Giganitales,51
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Ceramiales,43
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Balliales,1
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Gelidiales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Halymeniales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Rhodymeniales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Corallinales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Gracilariales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Rhodophyta,Red Tube,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Chlorophyta,Ulvales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Chlorophyta,Bryopsidales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Chlorophyta,Cladophorales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Ochrophyta,Laminariales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Ochrophyta,Fucales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Ochrophyta,Sphacelariales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Ochrophyta,Ectocarpales,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Ochrophyta,Fine Brown aglae,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Porifera,Sponge,5
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Cnidaria,Hydroid Colony,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Bryozoa,Soft Bryozoan,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Arthropoda,crustacean,0
s20104,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,478,515,540,2159,1921,0,1.37,37,201,4,11.02,Arthropoda,Amphipoda,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Giganitales,57
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Ceramiales,23
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Balliales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Gelidiales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Halymeniales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Rhodymeniales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Corallinales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Gracilariales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Rhodophyta,Red Tube,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Chlorophyta,Ulvales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Chlorophyta,Bryopsidales,0.6
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Chlorophyta,Cladophorales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Ochrophyta,Laminariales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Ochrophyta,Fucales,17
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Ochrophyta,Sphacelariales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Ochrophyta,Ectocarpales,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Ochrophyta,Fine Brown aglae,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Porifera,Sponge,25
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Cnidaria,Hydroid Colony,0
s20105,South Bruny Island,4/5/2022,May,Aut,17,43.3317,147.3749,Aplodactylus arctidens,372,410,444,1441,1283,0,1.65,37,121,4,10.96,Bryozoa,Soft Bryozoan,0
